Title,URL,Procesado,Nota,Votos,Año,Reparto,Director,Compañias,Coproduccion,Generos,Premios
El rey del río,https://www.filmaffinity.com/es/film940066.html,Sí,5.6,950.0,1995.0,"Alfredo Landa, Carmen Maura, Gustavo Salmerón, Ana Álvarez, Achero Mañas, Francis Lorenzo, Miriam Ubri, Héctor Alterio, Sílvia Munt, Gerardo Vera, Francisco Casares, Margarita Lascoiti, Cesáreo Estébanez",Manuel Gutiérrez Aragón,"Lolafilms, Sogetel",No se encontró información de coproducción,"Drama, Pesca",1995: Festival de Berlín: Sección oficial de largometrajes
Destello bravío,https://www.filmaffinity.com/es/film338618.html,Sí,5.6,1122.0,2021.0,No se encontró información de reparto,Ainhoa Rodríguez,"Tentación Cabiria, Eddie Saeta S.A, Lluís Miñarro Producciones","Cabiria,Eddie","Drama, Comedia, Fantástico, Realismo mágico","2021: Festival de Málaga: Premio especial del Jurado y mejor montaje, 
2021: Premios Feroz: 2 nom. incl. a Feroz Arrebato de ficción (Premio Especial)"
La vampira de Barcelona,https://www.filmaffinity.com/es/film227544.html,Sí,5.6,1368.0,2020.0,"Roger Casamajor, Nora Navas, Bruna Cusí, Francesc Orella, Sergi López, Mario Gas, Nuria Prims, Pablo Derqui, Anna Alarcón, Alejandra Howard, Albert Pla",Lluís Danés,"Brutal Media, Filmax, TV3","Media,Filmax,TV3","Drama, Thriller, Años 1900 (circa)","2020: Premios Gaudí: 5 premios, incluyendo Mejor película. 14 nominaciones, 
2020: Festival de Sitges: Premio del Público"
El caballero Don Quijote,https://www.filmaffinity.com/es/film743805.html,Sí,5.6,1491.0,2002.0,"Juan Luis Galiardo, Carlos Iglesias, Santiago Ramos, Fernando Guillén Cuervo, Manuel Manquiña, Kiti Mánver, Manuel Alexandre, Juan Diego Botto, Emma Suárez, José Luis Torrijo, Víctor Clavijo",Manuel Gutiérrez Aragón,"Gonafilm, Canal+ España, Cartel, TVV, Telemadrid","España,Cartel,TVV,Telemadrid","Aventuras, Drama, Comedia, Siglo XVII",2002: Premios Goya: Mejor fotografía. 5 nominaciones
El próximo Oriente,https://www.filmaffinity.com/es/film386702.html,Sí,5.6,1994.0,2006.0,"Javier Cifrián, Nur Levi, Asier Etxeandia, Laura Cepeda, Kira Miró, Víctor Benjumea, Ash Varrez, Lalita Ahmed",Fernando Colomo,"Sogecine, Fernando Colomo P.C",Colomo,"Comedia, Inmigración",2006: Premios Goya: 2 nominaciones incuyendo actor revelación (Javier Cifrián)
Asfalto,https://www.filmaffinity.com/es/film244448.html,Sí,5.6,3871.0,2000.0,"Najwa Nimri, Juan Diego Botto, Gustavo Salmerón, Antonia San Juan, Alfredo Villa, Rogelio Ibáñez, Javier Nogueiras, Rubén Ochandiano",Daniel Calparsoro,"José María Lara P.C, Sur Films, Albarés Productions",España-Francia;José,Drama,2000: Premios Goya: Nominada a Mejor música original
Casual Day,https://www.filmaffinity.com/es/film686860.html,Sí,5.6,4563.0,2007.0,"Juan Diego, Luis Tosar, Javier Ríos, Estíbaliz Gabilondo, Alberto San Juan, Arturo Valls, Álex Angulo, Carlos Kaniowsky, Secun De La Rosa, Mikel Losada, Malena Alterio, Marta Etura",Max Lemcke,"Telecinco Cinema, Montfort Producciones, Videntia Frames, ETB, ICAA, Instituto de Crédito Oficial (ICO), Departamento de Cultura del Gobierno Vasco, Junta de Comunidades de Castilla-La Mancha","Cinema,Montfort","Comedia, Drama, Comedia dramática, Comedia negra, Trabajo/empleo",
Goyescas,https://www.filmaffinity.com/es/film116056.html,Sí,5.5,162.0,1942.0,"Imperio Argentina, Xan das Bolas, Armando Calvo, Juan Calvo, Antonio Casas, Marta Flores, Manolo Morán, Rafael Rivelles, Ramón Martori, Manuel Requena, José Latorre, Eloísa Muro, Antonio Bayón, Marina Torres, María Vera",Benito Perojo,Universal Ibero Americana de Cinematografía,Ibero,"Drama, Musical",
Las palabras de Max,https://www.filmaffinity.com/es/film818554.html,Sí,5.5,235.0,1978.0,"Ignacio Fernández de Castro, Gracia Querejeta, Héctor Alterio, María de la Riva, Myriam de Maeztu, Raúl Sender, Cecilia Villarreal",Emilio Martínez-Lázaro,Elías Querejeta P.C.,Querejeta,Drama,"1978: Festival de Berlín: Oso de Oro (Ex Aequo), Premio OCIC"
Apocalipsis Voodoo,https://www.filmaffinity.com/es/film316337.html,Sí,5.5,241.0,2018.0,No se encontró información de reparto,Vasni J. Ramos,El Hombre Invisible Films,Hombre,"Comedia, Acción, Terror, Fantástico, Buddy Film, Años 70, Zombis, Vudú, Precuela, Parodia",
Carne de fieras,https://www.filmaffinity.com/es/film960151.html,Sí,5.5,254.0,1936.0,No se encontró información de reparto,Armand Guerra,No se encontró información de compañías,No se encontró información de coproducción,"Drama, Circo, Guerra Civil Española",
La noche que dejó de llover,https://www.filmaffinity.com/es/film847700.html,Sí,5.5,279.0,2008.0,"Luis Tosar, Nora Tschirner, Mercedes Sampietro, Chete Lera, Miguel de Lira, Fede Celada, Cristina Solano, Macarena Gómez, Camila Bossa, Alberto Jo Lee, Eduard Fernández, César Cambeiro, Farruco Castromán",Alfonso Zarauza,"Iroko Films, Perro Verde Films, Pecado Films","Films,Perro",Drama,
Crimen para recién casados,https://www.filmaffinity.com/es/film760024.html,Sí,5.5,363.0,1960.0,"Fernando Fernán Gómez, Concha Velasco, Roberto Rey, Raúl Cancio, José Calvo, José María Caffarel, Agustín González, Manolo Gómez Bur, José María Tasso",Pedro Luis Ramírez,"As Films S.A, Tarfe Films",Films,Comedia,
El niño de la luna,https://www.filmaffinity.com/es/film560707.html,Sí,5.5,477.0,1989.0,"Maribel Martín, Lisa Gerrard, Lucía Bosé, Enrique Saldaña, Günter Meisner",Agustí Villaronga,Ganesh,No se encontró información de coproducción,"Fantástico, Drama, Infancia","1989: Premios Goya: Mejor guion, vestuario y maquillaje, 
1989: Festival de Cannes: Nominada a la Palma de Oro (mejor película)"
Las 2 vidas de Andrés Rabadán,https://www.filmaffinity.com/es/film267963.html,Sí,5.5,495.0,2008.0,"Àlex Brendemühl, Clara Segura, Andrés Herrera, Mar Ulldemolins, Cristina García, Emilio Mencheta, Elena Fortuny",Ventura Durall,"Nanouk Films, Briznormally, Televisión de Galicia (TVG)","Films,Briznormally,Televisión","Drama, Crimen, Basado en hechos reales","2009: 3 Premios Gaudí: Mejor actor, actriz secundaria y actor secundario"
321 días en Michigan,https://www.filmaffinity.com/es/film638416.html,Sí,5.5,533.0,2014.0,"Chico García, Virginia de Morata, Hector Meres, Virginia Muñoz, Salva Reina, David García-Intriago, Maggie Civantos, Jesús Carrillo, Aníbal Soto, José Manuel Poga, Juanma Lara, Joaquín Núñez, Cuca Escribano",Enrique García,"Lanube Películas, Encanta Films","Películas,Encanta","Drama, Drama carcelario",2014: Festival de Málaga: Mejor actor de reparto (ex-aequo) y Premio del público
Sabían demasiado,https://www.filmaffinity.com/es/film322062.html,Sí,5.5,656.0,1962.0,"Tony Leblanc, José Luis López Vázquez, Concha Velasco, José Isbert, Ismael Merlo, José Luis Ozores, Manuel Zarzo, Jesús Puente, Venancio Muro",Pedro Lazaga,Naga Films,Films,"Comedia, Crimen, Robos & Atracos",
La voluntaria,https://www.filmaffinity.com/es/film413855.html,Sí,5.5,762.0,2022.0,"Carmen Machi, Itsaso Arana, Dèlia Brufau, Arnau Comas, Yohan Lévy, Henrietta Rauth",Nely Reguera,"Fasten Films, BTeam Pictures, RTVE, Movistar Plus+, TV3",España-Grecia;Fasten,"Drama, Inmigración",2022: Festival de Málaga: Sección oficial
Con quién viajas,https://www.filmaffinity.com/es/film347862.html,Sí,5.5,2362.0,2021.0,"Salva Reina, Ana Polvorosa, Pol Monen, Andrea Duro",Martín Cuervo,"Álamo Producciones Audiovisuales, A Contracorriente Films, Neón Producciones",Producciones,"Comedia, Road Movie",2021: Festival de Málaga: Sección oficial
Nada en la nevera,https://www.filmaffinity.com/es/film544643.html,Sí,5.5,3325.0,1998.0,"María Esteve, Coque Malla, Roberto Álvarez, Laura Aparicio, Paul Zubillaga, Itziar Miranda, Paulina Gálvez, Azucena de la Fuente, Bárbara de Lema, Carmen Balagué, Manuel Morón",Álvaro Fernández Armero,"Bocaboca Producciones, Entertainment One","Producciones,Entertainment","Comedia, Romance, Comedia romántica",1998: Premios Goya: Nominada a Mejor actriz revelación (María Esteve)
ma ma,https://www.filmaffinity.com/es/film247716.html,Sí,5.5,4226.0,2015.0,"Penélope Cruz, Luis Tosar, Asier Etxeandia, Teo Planell, Silvia Abascal, Mónica Sagrera, Àlex Brendemühl, Ciro Miró, Jon Urrutia",Julio Medem,"Morena Films, Ma Ma Peliculas AIE, Mare Nostrum Productions",España-Francia;Morena,"Drama, Enfermedad, Familia, Melodrama","2015: Premios Goya: 3 nominaciones incluyendo mejor actriz (Penélope Cruz), 
2015: Premios Feroz: 2 Nominaciones: mejor actriz (Penélope Cruz) y música, 
2015: Premios Forqué: Nominada a Mejor actriz (Penélope Cruz), 
2016: Premios Platino: Nominada a mejor música original y actriz (Penélope Cruz), 
"
El cadáver de Anna Fritz,https://www.filmaffinity.com/es/film254872.html,Sí,5.5,4697.0,2015.0,"Alba Ribas, Cristian Valencia, Bernat Saumell, Albert Carbó, Belén Fabra, Julia Lara, Montserrat Miralles",Hèctor Hernández Vicens,"A Contraluz Films, Benecé Produccions, Corte y Confección de Películas, Playtime Movies, Silendum Films",Contraluz,"Thriller, Drama",2015: Festival de Sitges: Sección oficial largometrajes
Laberinto de pasiones,https://www.filmaffinity.com/es/film382394.html,Sí,5.5,5774.0,1982.0,"Cecilia Roth, Imanol Arias, Helga Liné, Marta Fernández-Muro, Antonio Banderas, Ángel Alcázar, Fabio McNamara, Agustín Almodóvar, Santiago Auserón, Fernando Vivanco, Ofelia Angélica, Concha Grégori, Cristina Sánchez Pascual, Luis Ciges, Eva Siva, Pedro Almodóvar",Pedro Almodóvar,Alphaville S.A,S.A,"Comedia, Drama, Romance, Historias cruzadas, Melodrama, Homosexualidad, Música",
Tiempo después,https://www.filmaffinity.com/es/film962284.html,Sí,5.5,8105.0,2018.0,"Roberto Álamo, Miguel Rellán, Blanca Suárez, Arturo Valls, Carlos Areces, Manolo Solo, Gabino Diego, Miguel Herrán, Berto Romero, Daniel Pérez Prada, Antonio de la Torre, Joaquín Reyes, Raúl Cimas",José Luis Cuerda,"Estela Films, Pólvora Films, Lanube Películas, El Terrat, Atresmedia Cine",España-Portugal;Estela,"Comedia, Fantástico, Futuro postapocalíptico, Comedia absurda",2018: Premios Feroz: Nominada a Mejor película (Comedia)
Promoción fantasma,https://www.filmaffinity.com/es/film620957.html,Sí,5.5,12016.0,2012.0,"Raúl Arévalo, Alexandra Jiménez, Carlos Areces, Andrea Duro, Jaime Olías, Alex Maruny, Anna Castillo, Javier Bódalo, Aura Garrido, Joaquín Reyes, Silvia Abril, Luis Varela, Elena Irureta, Christian Mulas",Javier Ruiz Caldera,"Mod Producciones, Think Studio, Ikiru Films, Ciskul, Fox International Productions, RTVE, AXN España, Canal+ España, RTVE","Producciones,Think","Comedia, Fantástico, Colegios & Universidad, Comedia juvenil, Fantasmas",
La luna vale un millón,https://www.filmaffinity.com/es/film935920.html,Sí,5.5,112.0,1945.0,"Miguel Ligero, Leonor Fábregas, Alicia Palacios, Lolita Valcárcel, Gonzalo Llorens, Matilde Muñoz Sampedro, Manuel Arbó, José Prada",Florián Rey,Chamartín,No se encontró información de coproducción,Comedia,
Corridas de alegría,https://www.filmaffinity.com/es/film335945.html,Sí,5.5,235.0,1982.0,"Miguel Ángel Iglesias, Javier García Pelayo, Isabel Pisano, Luis Barboo, Luis Fernández, El Gran Simón, Paula Molina, Chari Moreno, Paco Pérez Brián, Mariscal Romero, Carla Antonelli, Silvio",Gonzalo García Pelayo,No se encontró información de compañías,No se encontró información de coproducción,"Comedia, Road Movie",
Catalunya über alles!,https://www.filmaffinity.com/es/film267529.html,Sí,5.5,402.0,2010.0,"Joel Joan, Jordi Dauder, Babou Cham, Gonzalo Cunill, Vicky Peña, Àngels Bassas, Boris Ruiz, Belén Fabra, Tony Corvillo, Lluís Moner, Jean Claude Ricquebourg",Ramon Térmens,Segarra Films,Films,"Drama, Inmigración","2011: Premios Gaudí: Mejor actriz secundaria (Vicky Peña). 5 nominaciones, 
2011: Festival de Málaga: Premio especial del Jurado"
El arte de volver,https://www.filmaffinity.com/es/film812743.html,Sí,5.5,723.0,2020.0,"Macarena García, Nacho Sánchez, Ingrid García Jonsson, Mireia Oriol, Luka Peros, Celso Bugallo, Lucía Juárez, Pau Colera, Eugenio Barona, Rocío Mejías, Sandra Collantes",Pedro Collantes,Tourmalet Films,Films,"Drama, Familia",2020: Premios Feroz: Nominada a mejor cartel
Don Quijote cabalga de nuevo,https://www.filmaffinity.com/es/film248588.html,Sí,5.5,746.0,1973.0,"Fernando Fernán Gómez, Mario Moreno ""Cantinflas"", María Fernanda D'Ocón, Paca Gabaldón, Ricardo Merino, José Orjas, Emilio Laguna, Alberto Fernández de Rosa, Laly Soldevila, María Luisa Ponte, Serafín García Vázquez, Valeriano Andrés, Rafael Hernández, Manuel Alexandre, Luis Morris",Roberto Gavaldón,"Rioma Films, Óscar Producciones Cinematográficas S.A",España-México;Rioma,Comedia,
Ojos negros,https://www.filmaffinity.com/es/film541637.html,Sí,5.5,800.0,2019.0,No se encontró información de reparto,Marta Lallana,"Nanouk Films, Filmin","Films,Filmin","Drama, Adolescencia","2019: Festival de Cine de Buenos Aires BAFICI: Sección oficial a concurso, 
2019: Festival de Málaga - Sección Zonacine: Mejor película, 
2019: Premios Feroz: Nominada al Premio Especial, 
2019: Premios Gaudí: Nominada a mejor film en lengua no catalana y bso, 
"
Descongélate,https://www.filmaffinity.com/es/film896834.html,Sí,5.5,2410.0,2003.0,"Pepón Nieto, Candela Peña, Loles León, Rubén Ochandiano, Óscar Jaenada, José Ángel Egido, Pilar Castro, Roberta Marrero, Ángel Burgos, Carmen Machi, Malena Gutiérrez, Alicia Orozco, Marieta Orozco",Félix Sabroso,El Deseo,Deseo,"Comedia, Comedia negra",
Bosque de sombras,https://www.filmaffinity.com/es/film780780.html,Sí,5.5,4281.0,2006.0,"Gary Oldman, Paddy Considine, Aitana Sánchez-Gijón, Virginie Ledoyen, Lluís Homar, Yaiza Esteve, Andrés Gertrudix, Jon Ariño, Kandido Uranga, Álex Angulo, Patxi Bisquert, Savitri Ceballos, José Andrés Zalduegi, Isabel Jiménez",Koldo Serra,"Filmax, Monfort Producciones",España-Reino,"Thriller, Drama, Vida rural, Años 70",
O Quinto Evanxeo de Gaspar Hauser,https://www.filmaffinity.com/es/film430625.html,Sí,5.5,101.0,2013.0,"Sara García Tapias, Oliver Laxe",Alberto Gracia,Zeitun Films,Films,"Drama, Cine experimental",
"Crespià, the Film not the Village",https://www.filmaffinity.com/es/film402906.html,Sí,5.5,150.0,2003.0,"Lluís Carbó, Francesc Usó, Jaume Badia, Montse Triola, Anna Darné, Eustaqui Esteso, Xavier Feliu, Xavier Gratacós, Ramon Masgrau",Albert Serra,Andergraun Films,Films,"Drama, Vida rural",
Sinjar,https://www.filmaffinity.com/es/film131251.html,Sí,5.5,151.0,2022.0,"Nora Navas, Halima Ilter, Iman Ido Koro, Guim Puig, Mouafaq Rushdie, Luisa Gavasa, Franz Harram, Àlex Casanovas, Hennan Bereket, Samia Naif, Mercè Rovira",Anna Bofarull,"Genius at Large, KaBoGa",at,Drama,
La muerte silba un blues,https://www.filmaffinity.com/es/film581806.html,Sí,5.5,159.0,1964.0,"Conrado San Martín, Danik Patisson, Perla Cristal, Georges Rollin, María Silva, Manuel Alexandre, Adriano Domínguez, Marta Reves, Gerard Tichy, Jesús Franco, Fortunio Bonanova, Ricardo Valle, Ángel Menéndez, José María Tasso",Jesús Franco,Rosa Films S.A,Films,"Cine negro, Crimen",
La culpa del otro,https://www.filmaffinity.com/es/film796848.html,Sí,5.5,192.0,1942.0,"Mercedes Vecino, Luis Prendes, Mariano Beut, Arturo Cámara, Isabel de Pomés, Fernando Freyre de Andrade, Camino Garrigó, Teresa Idel, José Jaspe, Salvador Malonda, Pedro Mascaró, José Prada, Salvador Soler Marí, Joaquín Torréns",Ignacio F. Iquino,"Producciones Campa, CIFESA, UPCE","Campa,CIFESA,UPCE","Drama, Crimen",
Faustina,https://www.filmaffinity.com/es/film466827.html,Sí,5.5,245.0,1957.0,"Fernando Fernán Gómez, María Félix, Juan de Landa, Guillermo Marín, Elisa Montés, Santiago Ontañón, Fernando Rey, Conrado San Martín, Rafael Bardem, Francisco Bernal, Tomás Blanco, Xan das Bolas, Ricardo Canales",José Luis Sáenz de Heredia,"Chapalo Films, Suevia Films","Films,Suevia","Comedia, Drama, Sobrenatural",
El arreglo,https://www.filmaffinity.com/es/film263608.html,Sí,5.5,286.0,1983.0,"Eusebio Poncela, Isabel Mestres, Pedro Díez del Corral, Pilar Alcón, José Luis Barceló",José Antonio Zorrilla,Producciones Cinematográficas Fuenteálamo S.A,Cinematográficas,"Thriller, Crimen, Policíaco",1983: Festival de San Sebastián: Mejor nuevo director (José A. Zorrilla)
Dante no es únicamente severo,https://www.filmaffinity.com/es/film318984.html,Sí,5.5,299.0,1967.0,"Serena Vergano, Enrique Irazoqui, Romy, Susan Holmsquist, Luis Ciges, Hannie Van Zantwyk",Jacinto Esteva,Filmscontacto,No se encontró información de coproducción,Drama,
Animals,https://www.filmaffinity.com/es/film940111.html,Sí,5.5,1412.0,2012.0,"Oriol Pla, Augustus Prew, Dimitri Leonidas, Roser Tapias, Javier Beltrán, Martin Freeman, Maria Rodríguez Soto, Katia Klein, Emma Lacostena, Anaís López, Alba Ribas, Paula Malia, Pep Jové, Brian Brennan, Iñaqui Martínez, Pep Peraire",Marçal Forés,"Escándalo Films, Escola Superior de Cinema i Audiovisuals de Catalunya","Films,Escola","Drama, Fantástico, Drama psicológico, Adolescencia, Homosexualidad",
Todos están muertos,https://www.filmaffinity.com/es/film377784.html,Sí,5.5,2540.0,2014.0,"Elena Anaya, Angélica Aragón, Nahuel Pérez Biscayart, Christian Bernal, Patrick Criado, Macarena García, Patricia Reyes Spíndola",Beatriz Sanchís,"Avalon P.C, Animal de Luz Films, Cacerola Films, Eurimages, Gas Natural Fenosa, Instituto de Crédito Oficial (ICO), Integral Film, Junta de Castilla y León",España-México-Alemania;Avalon,"Drama, Fantástico, Comedia, Fantasmas","2014: Premios Goya: 2 nominaciones incluyendo Mejor actriz (Elena Anaya), 
2014: Festival de Málaga: Premio especial del Jurado, Mejor actriz y Mejor música, 
2014: Premios Feroz: nominada mejor actriz (Elena Anaya), 
2014: Premios Forqué: Nominada a Mejor actriz (Elena Anaya)"
70 binladens,https://www.filmaffinity.com/es/film262271.html,Sí,5.5,3375.0,2018.0,"Emma Suárez, Nathalie Poza, Daniel Pérez Prada, Hugo Silva, Bárbara Goenaga, Fernando Albizu, Kandido Uranga, Nacho Fresneda, Ione Irazábal, Pere Brasó, Richard Sahagún, Juan Viadas, Susana Abaitua, Alexandra Prokhorova",Koldo Serra,"Sayaka Producciones, Nahikari Ipiña, Pokeepsie Films, La Panda, RTVE, ETB, Movistar Plus+","Producciones,Nahikari","Thriller, Robos & Atracos",", 2018: Festival de Sitges. 1 nominación"
Los dos lados de la cama,https://www.filmaffinity.com/es/film703841.html,Sí,5.5,30495.0,2005.0,"Ernesto Alterio, Guillermo Toledo, Alberto San Juan, María Esteve, Lucía Jiménez, Pilar Castro, Secun De La Rosa, Verónica Sánchez, Juana Acosta",Emilio Martínez-Lázaro,"Telespan 2000, Telecinco","2000,Telecinco","Comedia, Musical, Secuela",
El gato montés,https://www.filmaffinity.com/es/film155104.html,Sí,5.5,129.0,1935.0,No se encontró información de reparto,Rosario Pi,"CIFESA, Star Film",Film,"Drama, Comedia",
La guerrilla,https://www.filmaffinity.com/es/film902355.html,Sí,5.5,158.0,1972.0,"Francisco Rabal, Rafael Alonso, José Nieto, Charo López, Fernando Sánchez Polack, Jacques Destoop, Julia Saly, Benoît Ferreux, Lola Gaos, Eulália del Pino",Rafael Gil,"Coral P.C, Universal Productions France",España-Francia;Coral,"Drama, Guerra de la Independencia Española, Siglo XIX",
Saïd (Said),https://www.filmaffinity.com/es/film174679.html,Sí,5.5,166.0,1999.0,"Nuria Prims, Noufal Lhafi, Marouane Mribti, Mercedes Sampietro, Samir El Quchiry, Jordi Dauder, Agustín González, Luis Iriondo, Javier Nart",Llorenç Soler,"CPI, Institut del Cinema Català",del,"Drama, Racismo",
Garringo,https://www.filmaffinity.com/es/film435536.html,Sí,5.5,175.0,1969.0,"Anthony Steffen, Peter Lee Lawrence, Solvi Stubing, José Bódalo, Raf Baldassarre, Frank Braña, Luis Induni, Lorenzo Robledo",Rafael Romero Marchent,"21-Producciones, Tritone Cinematografica","España-Italia;21-Producciones,Tritone","Western, Spaghetti Western",
Jean-François y el sentido de la vida,https://www.filmaffinity.com/es/film811741.html,Sí,5.5,505.0,2018.0,"Max Megías, Claudia Vega, Àgata Roca, Pau Durà, Théo Cholbi, Eudald Font, Pepo Blasco, Matthieu Duret, Xavi Sáez, Enric Arquimbau, Eli Iranzo",Sergi Portabella,"A Contraluz Films, El sentit de la vida AIE, Surprise Alley",España-Francia;A,"Comedia, Drama, Adolescencia, Road Movie",2018: Premios Gaudí: Nominada a mejor película y música original
Finisterrae,https://www.filmaffinity.com/es/film884207.html,Sí,5.5,572.0,2010.0,No se encontró información de reparto,Sergio Caballero,"Eddie Saeta S.A, Advanced Music",Saeta,"Fantástico, Cine experimental",2011: Festival de Cine de Rotterdam: Mejor película (Premio Tiger)
Cuerpo en el bosque,https://www.filmaffinity.com/es/film700495.html,Sí,5.5,686.0,1996.0,"Rossy de Palma, Ricard Borrás, Nuria Prims, Pep Molina, Verónica Román, Mingo Rafols, Lamin Cham, Jaume Valls, Julieta Serrano, Pep Tosar",Joaquim Jordà,"Els Quatre Gats Audiovisuals, Films de l'Orient, Sociedad General de Derechos Audiovisuales",Quatre,"Thriller, Intriga, Cine negro",
El prado de las estrellas,https://www.filmaffinity.com/es/film757491.html,Sí,5.5,836.0,2007.0,"Álvaro de Luna, Óscar Abad, Marián Aguilera, Rodolfo Sancho, Mary González, José Manuel Cervino, Antonio de la Torre",Mario Camus,Cre-acción Films,Films,"Drama, Deporte, Ciclismo, Vida rural, Vejez / Madurez","2007: Premios Goya: 2 nominaciones incluyendo Mejor actor (Álvaro de Luna), 2007: Festival de Valladolid - Seminci. 1 nominación"
Cosas que dejé en La Habana,https://www.filmaffinity.com/es/film282066.html,Sí,5.5,1010.0,1997.0,"Jorge Perugorría, Violeta Rodríguez, Kiti Mánver, Broselianda Hernández, Isabel Santos, Daisy Granados, Charo Soriano, Pepón Nieto",Manuel Gutiérrez Aragón,"Sogetel, Tornasol Films",Films,"Drama, Inmigración","1997: Festival de Valladolid -  Seminci: Espiga de Plata, 1999: Premios Goya (España). 1 nominación"
Don Quijote de Orson Welles,https://www.filmaffinity.com/es/film441445.html,Sí,5.5,1043.0,1992.0,"Francisco Reiguera, Akim Tamiroff, Orson Welles, Paola Mori, Juan Serrano, Beatrice Welles, Oja Kodar, Pepe Mediavilla, Juan Carlos Ordóñez, Constantino Romero, Edward Marcus, Fernando Rey, Allan Wenger",Orson Welles,El Silencio Producciones S.A,Silencio,Drama,
Palace,https://www.filmaffinity.com/es/film304332.html,Sí,5.5,1232.0,1995.0,"Joan Gràcia, Paco Mir, Carles Sans, Jean Rochefort, Lydia Bosch, Beatriz Rico, Julia Trujillo, Mónica Van Campen, Nathalie Seseña",Tricicle,"Lolafilms, Sogetel, Canal+ España",No se encontró información de coproducción,Comedia,
Insomnio,https://www.filmaffinity.com/es/film309548.html,Sí,5.5,1583.0,1997.0,"Cristina Marcos, Candela Peña, María Pujalte, Ernesto Alterio, Ginés García Millán, Guillermo Toledo, Pedro Alonso, Fele Martínez, Chete Lera, Alberto San Juan, Saturnino García, Laura Inclán, Antonio de la Torre",Chus Gutiérrez,"Bocaboca Producciones, Sogetel","Producciones,Sogetel",Comedia,
Recluta con niño,https://www.filmaffinity.com/es/film301235.html,Sí,5.5,2170.0,1955.0,"José Luis Ozores, Manolo Morán, Encarna Fuentes, Julia Caba Alba, Miguel Gil, Carlos Miguel Solá, Ángel Ter, Mariano Ozores, Joaquín Roa, Félix Briones, María Isbert, Pepa Velázquez, Manuel Aguilera",Pedro Luis Ramírez,Aspa Producciones Cinematográficas S.A,Producciones,"Comedia, Ejército",
El Dorado,https://www.filmaffinity.com/es/film962854.html,Sí,5.5,2441.0,1988.0,"Lambert Wilson, Omero Antonutti, Inés Sastre, Eusebio Poncela, José Sancho, Francisco Algora, Gabriela Roel, Féodor Atkine, Patxi Bisquert, Abel Vitón, Mariano González, Francisco Merino, Gladys Catania",Carlos Saura,"Canal+, Chrysalide Film, Compañía Iberoamericana de TV, France 3 Cinéma, RAI Cinema, SACIS, RTVE, UGC Images","España-Francia-Italia;Canal+,Chrysalide","Aventuras, Drama, Siglo XVI, Conquista de América, Colonialismo","1988: Premios Goya: 8 Nominaciones, 
1988: Festival de Cannes: Nominada a la Palma de Oro (mejor película)"
El increíble finde menguante,https://www.filmaffinity.com/es/film149567.html,Sí,5.5,2553.0,2019.0,"Iria del Río, Adam Quintero, Nadia de Santiago, Jimmy Castro, Adrián Expósito, Irene Ruiz, Luis Tosar",Jon Mikel Caballero,"Montreux Entertaiment, Trepamuros Producciones","Entertaiment,Trepamuros","Drama, Fantástico, Bucles temporales, Comedia dramática",2019: Premios Feroz: Nominada a mejor comedia
Silencio en la nieve,https://www.filmaffinity.com/es/film255705.html,Sí,5.5,3098.0,2011.0,"Juan Diego Botto, Carmelo Gómez, Víctor Clavijo, Andrés Gertrudix, Francesc Orella, Sergi Calleja, Jordi Aguilar, Alex Spijksma, Adolfo Fernández",Gerardo Herrero,Tornasol Films,Films,"Intriga, Thriller, Bélico, II Guerra Mundial, Asesinos en serie",
Rifkin's Festival,https://www.filmaffinity.com/es/film761443.html,Sí,5.5,4776.0,2020.0,"Wallace Shawn, Gina Gershon, Elena Anaya, Louis Garrel, Christoph Waltz, Enrique Arce, Sergi López, Richard Kind, Nathalie Poza, Douglas McGrath, Steve Guttenberg, Tammy Blanchard, Damian Chapa",Woody Allen,"Gravier Productions, Mediapro, Wildside, Perdido Productions",España-Estados,"Comedia, Romance, Drama, Cine dentro del cine, Comedia romántica","2020: Festival de San Sebastián: Sección oficial (fuera de concurso), 
2020: Premios Feroz: Mejor cartel"
Atún y chocolate,https://www.filmaffinity.com/es/film740563.html,Sí,5.5,4784.0,2004.0,"Pablo Carbonell, María Barranco, Antonio Dechent, Pedro Reyes, Paco Vergara, Rosario Pardo, Esther Arroyo, Begoña Labrada",Pablo Carbonell,Maestranza Films,Films,Comedia,"2004: Premios Goya: Nominada a mejor canción, 
2004: Festival de Málaga: Mejor actor (Pablo Carbonell)"
Extraterrestre,https://www.filmaffinity.com/es/film252761.html,Sí,5.5,12234.0,2011.0,"Michelle Jenner, Julián Villagrán, Carlos Areces, Raúl Cimas, Miguel Noguera",Nacho Vigalondo,"Arsénico Producciones, Sayaka Producciones","Producciones,Sayaka","Ciencia ficción, Comedia, Romance, Comedia romántica, Extraterrestres",
El frente de los suspiros,https://www.filmaffinity.com/es/film360441.html,Sí,5.5,137.0,1942.0,"Alfredo Mayo, Pastora Peña, Antoñita Colomé, Fernando Fernández de Córdoba, Manuel Arbó, Rafaela Satorrés, Fernando Galiana, Fortunato Bernal, María Luisa Gerona, Delfín Jerez",Juan de Orduña,"CIFESA, UPCE",No se encontró información de coproducción,Drama,
